mission,probability_planet,decision,orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_rearth,impact_param,snr,stellar_teff_k,stellar_logg_cgs,stellar_radius_rsun,stellar_metallicity,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,mission
TESS,0.9827863121894073,CONFIRMED(model),3.1316735,2.4579197,14915.6943722,9.4995191,,,4351.0,4.438,0.76701,,,,,,TESS
TESS,0.9827863121894073,CONFIRMED(model),3.180362,2.111521,21192.463324,13.446487,,,5498.0,4.47934,0.92,,,,,,TESS
TESS,0.9656922950953902,CONFIRMED(model),2.9776446,2.962,13022.0,14.4339,,,5703.0,4.25824,1.22,,,,,,TESS
TESS,0.7140054390054391,UNDECIDED,3.9502008,4.444,13914.0,20.5357,,,6153.0,4.18077,1.71,,,,,,TESS
TESS,0.9827863121894073,CONFIRMED(model),3.5544026,2.0550535,10164.8753396,13.200677,,,5639.0,4.37172,1.11499,,,,,,TESS
TESS,0.855510992275698,UNDECIDED,3.9228016,1.8736007,31510.9004906,13.3368705,,,4444.0,4.438,0.6983,,,,,,TESS
TESS,0.7914224664224665,UNDECIDED,0.6047392,1.0403847,1027.6833479,1.8625587,,,4046.0,4.60963,0.580337,,,,,,TESS
TESS,0.9229352346999405,CONFIRMED(model),2.5495611,2.6173308,14921.4021936,12.9171288,,,5659.0,4.44653,1.03997,,,,,,TESS
TESS,0.8622209489856548,UNDECIDED,0.5182425,0.8565249,831.8920424,1.3485121,,,3325.0,4.88693,0.390989,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,1.4303699,1.6165994,18960.7122944,13.1874503,,,5600.0,4.48851,0.890774,,,,,,TESS
TESS,0.9464646464646463,CONFIRMED(model),4.4119378,3.65,15062.0,15.4706,,,6280.0,4.32092,1.21,,,,,,TESS
TESS,0.9397114962332355,CONFIRMED(model),3.547854,3.494333,10424.3718,14.581841,,,6351.0,4.22896,1.4,,,,,,TESS
TESS,0.7914224664224665,UNDECIDED,4.0872956,5.586113,3572.1712499,13.6237732,,,6036.0,3.93359,2.2186699,,,,,,TESS
TESS,0.9229352346999405,CONFIRMED(model),3.372877,2.63426,17163.60419,14.201803,,,6050.0,4.45061,1.02,,,,,,TESS
TESS,0.8661170528817588,UNDECIDED,8.34998,1.836,16680.0,11.1424,,,4236.0,4.52,0.74,,,,,,TESS
TESS,0.9157868275515334,CONFIRMED(model),4.0686405,1.8373729,2650.0950013,3.7548333,,,4236.0,4.52,0.741921,,,,,,TESS
TESS,0.7565739815739816,UNDECIDED,8.0277326,4.284,5705.0,9.06883,,,5962.7,4.38,1.15,,,,,,TESS
TESS,0.5995734146683951,UNDECIDED,12.5187279,5.38,2320.0,5.58857,,,5729.0,4.47,0.98,,,,,,TESS
TESS,0.8951574569221628,UNDECIDED,6.2586065,3.201,813.0,2.51593,,,5729.0,4.47,0.98,,,,,,TESS
TESS,0.9848717948717949,CONFIRMED(model),26.3208756,4.414,800.0,2.71349,,,5729.0,4.47,0.98,,,,,,TESS
TESS,0.9468599033816425,CONFIRMED(model),18.795547,4.3425576,470.6731965,2.1597669,,,5729.0,4.47,0.977727,,,,,,TESS
TESS,0.9761761426978819,CONFIRMED(model),3.0440541,2.5984575,22236.0165376,12.1086799,,,5523.0,4.52192,0.809868,,,,,,TESS
TESS,0.8312685680332738,UNDECIDED,1.3484961,2.4074261,18463.7636682,15.8824638,,,6346.0,4.38484,1.14759,,,,,,TESS
TESS,0.9464646464646463,CONFIRMED(model),2.76676,2.6872178,14947.4387827,12.2867389,,,5346.0,4.48823,0.984866,,,,,,TESS
TESS,0.9677777777777777,CONFIRMED(model),9.188506,2.492,460.0,2.16591,,,5876.0,4.48,0.98,,,,,,TESS
TESS,0.9400000000000001,CONFIRMED(model),13.9028391,2.1264429,647.2701039,2.6136848,,,5876.0,4.48,0.983215,,,,,,TESS
TESS,0.8713102895967346,UNDECIDED,10.1826983,2.8275109,667.4752458,3.0538057,,,6153.0,4.34814,1.14582,,,,,,TESS
TESS,0.9657487922705315,CONFIRMED(model),6.441006,1.812,914.0,2.56374,,,4867.0,4.438,0.8,,,,,,TESS
TESS,0.9463494569188807,CONFIRMED(model),3.1743504,2.751086,15457.3247576,14.9172256,,,5943.0,4.42524,1.15706,,,,,,TESS
TESS,0.8661170528817588,UNDECIDED,4.0782392,4.8475616,6046.6959687,13.898174,,,6501.0,4.08,1.74836,,,,,,TESS
TESS,0.9639539204756596,CONFIRMED(model),2.1061569,1.4688934,12142.2238514,13.086872,,,5380.0,4.4337,0.940697,,,,,,TESS
TESS,0.9464646464646463,CONFIRMED(model),2.4997996,2.865171,14621.2059647,13.8516093,,,5650.0,4.28867,1.13732,,,,,,TESS
TESS,0.892379679144385,UNDECIDED,2.3106428,1.294,6911.0,8.76741,,,5339.9,4.41,0.99,,,,,,TESS
TESS,0.7565739815739816,UNDECIDED,3.612771,4.142,11794.0,19.3662,,,8324.0,4.28,1.71,,,,,,TESS
TESS,0.8622209489856548,UNDECIDED,3.6714717,2.149,4340.0,10.678,,,5618.0,4.06,1.54,,,,,,TESS
TESS,0.38630694217817274,UNDECIDED,11.535076,8.555958,2389.90616,12.215808,,,5479.3,3.77,2.48771,,,,,,TESS
TESS,0.9050725418372476,CONFIRMED(model),2.4919771,1.4338141,2093.9594201,2.2187585,,,3948.0,4.68962,0.482388,,,,,,TESS
TESS,0.8916666666666666,UNDECIDED,25.5195307,6.6877451,558.3758637,2.9641461,,,5742.22,4.29,1.17321,,,,,,TESS
TESS,0.8131924822403203,UNDECIDED,3.2887898,3.4367717,7005.7247902,10.5135877,,,5800.0,4.28004,1.24175,,,,,,TESS
TESS,0.8629785247432306,UNDECIDED,4.8878037,2.184,4279.0,5.29152,,,4757.3,4.56,0.76,,,,,,TESS
TESS,0.7565739815739816,UNDECIDED,5.5514888,4.335,9493.0,15.8043,,,6403.9,4.16,1.55,,,,,,TESS
TESS,0.9464646464646463,CONFIRMED(model),4.7423709,2.4988145,12650.8110411,10.5505922,,,5377.0,4.42476,0.877585,,,,,,TESS
TESS,0.5091024793796982,UNDECIDED,1.4810903,4.1588291,6788.5145388,20.3402421,,,9435.0,4.11,2.28773,,,,,,TESS
TESS,0.7624902874902875,UNDECIDED,3.4741012,3.317,15748.0,21.2912,,,8894.8,4.38,1.62,,,,,,TESS
TESS,0.9827863121894073,CONFIRMED(model),2.7985802,2.3801043,16708.7151957,11.9514993,,,4920.0,4.49371,0.906655,,,,,,TESS
TESS,0.33976178648309796,UNDECIDED,1.7635881,3.092,6650.0,,,,7986.1,,,,,,,,TESS
TESS,0.9166666666666666,CONFIRMED(model),2.2552845,2.05,20820.0,14.688,,,5787.0,4.5,0.96,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,3.5862962,3.3710943,5729.3246858,16.4747611,,,5704.8,3.84,2.00441,,,,,,TESS
TESS,0.7624902874902875,UNDECIDED,7.0643978,2.424,8268.0,9.39131,,,5429.6,4.44,0.96,,,,,,TESS
TESS,0.9761761426978819,CONFIRMED(model),8.9534775,2.696,1136.0,2.35888,,,5029.5,4.61,0.76,,,,,,TESS
TESS,0.46115006970688943,UNDECIDED,6.0344667,1.89,1800.0,4.44029,,,5586.0,4.36763,1.05,,,,,,TESS
TESS,0.9194444444444445,CONFIRMED(model),9.6867516,2.512,1669.0,3.00336,,,4738.1,4.59,0.73,,,,,,TESS
TESS,0.8079511341213561,UNDECIDED,2.1031647,5.059,7142.0,16.7087,,,6122.0,3.93,1.93,,,,,,TESS
TESS,0.9879710144927536,CONFIRMED(model),5.7484439,1.76,1041.0,2.35215,,,4534.0,4.61,0.69,,,,,,TESS
TESS,0.7164224664224664,UNDECIDED,24.2454967,3.3725583,6260.6703602,3.878568,,,3535.0,4.84874,0.465271,,,,,,TESS
TESS,0.89518683949767,UNDECIDED,14.1758947,3.7543827,907.1324529,2.6231641,,,5723.87,4.438,0.864173,,,,,,TESS
TESS,0.9706293706293707,CONFIRMED(model),19.5901578,4.002861,1182.6678641,3.0026428,,,5723.87,4.438,0.864173,,,,,,TESS
TESS,0.9726495726495727,CONFIRMED(model),6.2036219,3.01098,548.9044399,2.056748,,,5723.87,4.438,0.864173,,,,,,TESS
TESS,0.9415063680281073,CONFIRMED(model),3.79589,2.4602856,317.5272928,1.553135,,,5723.87,4.438,0.864173,,,,,,TESS
TESS,0.9157868275515334,CONFIRMED(model),3.4447015,1.912,796.0,2.00495,,,3912.0,4.62642,0.63,,,,,,TESS
TESS,0.9827863121894073,CONFIRMED(model),3.0300715,2.5466671,21794.6136956,12.7529892,,,5242.82,4.52404,0.857369,,,,,,TESS
TESS,0.3832112332112332,UNDECIDED,12.72038,2.401,1070.0,4.96046,,,6212.0,4.17664,1.48,,,,,,TESS
TESS,0.8448797720557281,UNDECIDED,6.238755,3.6178567,373.5681138,2.9728283,,,6212.0,4.17664,1.47768,,,,,,TESS
TESS,0.9537285902503294,CONFIRMED(model),3.2947689,1.7483103,1324.0402774,2.5248559,,,3853.0,4.63168,0.62326,,,,,,TESS
TESS,0.7914224664224665,UNDECIDED,0.7645807,1.07057,394.9832006,1.2407226,,,3853.0,4.63168,0.62326,,,,,,TESS
TESS,0.757944832944833,UNDECIDED,12.6396982,3.3830702,3292.6812864,4.6025162,,,5217.0,4.59186,0.789425,,,,,,TESS
TESS,0.7263431013431013,UNDECIDED,1.7208555,1.8346409,10014.2587401,13.4646314,,,5832.83,4.20893,1.33402,,,,,,TESS
TESS,0.8617927711837472,UNDECIDED,5.0780325,1.2100353,5923.1283069,2.6347763,,,3318.0,4.9581,0.334125,,,,,,TESS
TESS,0.9073655235903878,CONFIRMED(model),91.6827832,9.7504857,713.2183569,3.239855,,,5802.0,4.44521,1.01814,,,,,,TESS
TESS,0.9135281385281384,CONFIRMED(model),4.1782656,1.675904,2537.6781602,2.1023854,,,3442.0,4.893,0.404403,,,,,,TESS
TESS,0.8837301587301587,UNDECIDED,17.9453645,3.0740072,5480.684864,3.3839124,,,3442.0,4.893,0.404403,,,,,,TESS
TESS,0.8192002442002442,UNDECIDED,27.3613778,4.0586418,20690.6684294,6.4522449,,,3050.0,4.438,0.44128,,,,,,TESS
TESS,0.422027972027972,UNDECIDED,29.0497517,7.117,318.0,2.84674,,,8208.0,4.25979,1.8,,,,,,TESS
TESS,0.2291049530179965,UNDECIDED,3.3088922,6.114,4736.0,24.9862,,,6188.0,4.27166,2.62,,,,,,TESS
TESS,0.9070927438574496,CONFIRMED(model),25.0571312,7.5424225,533.486013,3.2396838,,,5696.0,4.26563,1.15281,,,,,,TESS
TESS,0.7334899193268104,UNDECIDED,14.4751062,1.6182484,9618.5798534,8.6976173,,,3841.0,4.69364,0.55035,,,,,,TESS
TESS,0.7914224664224665,UNDECIDED,9.6141636,3.4271882,933.6532689,3.2264735,,,5477.0,4.5707,0.840608,,,,,,TESS
TESS,0.9226174791392182,CONFIRMED(model),4.9404714,1.954,455.0,2.3216,,,6086.0,4.26269,1.13,,,,,,TESS
TESS,0.6041208791208791,UNDECIDED,0.9689927,2.5496309,13532.9710157,17.1331258,,,6430.0,4.25113,1.41398,,,,,,TESS
TESS,0.7565739815739816,UNDECIDED,10.338505,4.242,18162.0,11.8729,,,5336.96,4.55466,0.84,,,,,,TESS
TESS,0.6704388177671013,UNDECIDED,2.6998294,2.208,2798.0,4.94551,,,6180.0,4.57956,0.92,,,,,,TESS
TESS,0.730359477124183,UNDECIDED,0.980972,0.5405036,6178.392421,5.9162923,,,4486.0,4.49914,0.764401,,,,,,TESS
TESS,0.9167011732229124,CONFIRMED(model),5.3987355,3.127,352.0,2.25345,,,5875.23,4.26474,1.26,,,,,,TESS
TESS,0.9657487922705315,CONFIRMED(model),6.4002807,2.1559875,1026.6018729,2.2730301,,,4599.0,4.58487,0.720551,,,,,,TESS
TESS,0.8438082505729565,UNDECIDED,18.6548829,5.4431451,1495.4449473,4.3869878,,,5141.0,4.49143,0.876154,,,,,,TESS
TESS,0.9333999333999333,CONFIRMED(model),4.3074513,2.3379196,1094.8419495,3.2819879,,,5141.0,4.49143,0.876154,,,,,,TESS
TESS,0.9639539204756596,CONFIRMED(model),5.9041278,2.7678313,773.9266468,2.4489454,,,5141.0,4.49143,0.876154,,,,,,TESS
TESS,0.9337951903169295,CONFIRMED(model),37.9251983,3.5345219,1370.7888539,3.241643,,,5141.0,4.49143,0.876154,,,,,,TESS
TESS,0.9635586635586636,CONFIRMED(model),15.9234883,4.021,493.0,2.18203,,,5711.85,4.38315,1.08,,,,,,TESS
TESS,0.9163059163059163,CONFIRMED(model),4.3601536,2.3408909,5592.2909183,6.9564258,,,5227.0,4.50479,0.874131,,,,,,TESS
TESS,0.9163059163059163,CONFIRMED(model),13.0791581,2.97,1143.0,3.25485,,,5453.0,4.41707,1.0,,,,,,TESS
TESS,0.9070927438574496,CONFIRMED(model),4.6517186,2.709,978.0,2.66889,,,5154.0,4.47072,0.85,,,,,,TESS
TESS,0.9639539204756596,CONFIRMED(model),9.1549418,2.457,1101.0,2.62011,,,5154.0,4.47072,0.85,,,,,,TESS
TESS,0.9845811839842791,CONFIRMED(model),19.9815709,2.724,909.0,2.54717,,,5154.0,4.47072,0.85,,,,,,TESS
TESS,0.9639539204756596,CONFIRMED(model),10.288886,1.391,854.0,2.63881,,,5126.0,4.49772,0.87,,,,,,TESS
TESS,0.7565739815739816,UNDECIDED,5.4526479,3.401,7750.0,14.5502,,,6509.0,4.17233,1.57,,,,,,TESS
TESS,0.8931372549019608,UNDECIDED,3.4779776,2.5103489,27021.6932424,12.5541925,,,4699.0,4.54638,0.765001,,,,,,TESS
TESS,0.9861761426978818,CONFIRMED(model),3.0354017,2.8809533,16196.2158157,14.1334903,,,5751.0,4.35036,1.07224,,,,,,TESS
TESS,0.9333999333999333,CONFIRMED(model),3.1274634,1.9812695,1331.83693,2.5802896,,,4225.0,4.5756,0.693431,,,,,,TESS
TESS,0.9088876156523215,CONFIRMED(model),7.4931613,1.9339295,1650.6470497,2.7733674,,,4225.0,4.5756,0.693431,,,,,,TESS
TESS,0.7761655011655011,UNDECIDED,49.825166,3.8714976,2059.4069037,3.8319135,,,4225.0,4.5756,0.693431,,,,,,TESS
TESS,0.757944832944833,UNDECIDED,2.2047452,3.996,6872.0,17.9781,,,6532.23,3.96818,1.99,,,,,,TESS
TESS,0.6199778548076416,UNDECIDED,10.8948421,2.0719394,3168.3853584,2.4691414,,,3618.0,4.79432,0.435666,,,,,,TESS
TESS,0.9070927438574496,CONFIRMED(model),18.8016111,1.9093524,1686.7881033,1.9112282,,,3618.0,4.79432,0.435666,,,,,,TESS
TESS,0.3704469443599878,UNDECIDED,6.7900981,6.0786576,2158.1733568,9.7548481,,,6378.0,4.438,2.00068,,,,,,TESS
TESS,0.757944832944833,UNDECIDED,8.157721,3.788,10273.0,9.31888,,,5091.2,4.47,0.9,,,,,,TESS
TESS,0.9355900621118012,CONFIRMED(model),4.2529641,2.5733867,758.584999,2.3483383,,,5591.0,4.38111,0.848906,,,,,,TESS
TESS,0.7624902874902875,UNDECIDED,3.7955178,2.0198135,52278.9940979,10.3261619,,,3424.0,4.438,0.445372,,,,,,TESS
TESS,0.809504956773876,UNDECIDED,6.1349783,5.661,3860.0,13.1383,,,5828.7,3.84,2.05,,,,,,TESS
TESS,0.9163059163059163,CONFIRMED(model),3.3159772,1.494,2770.0,4.5947,,,4972.7,4.54,0.81,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,4.6313014,1.435,4860.0,9.34848,,,5736.0,4.39,1.07,,,,,,TESS
TESS,0.8927765045412104,UNDECIDED,1.4015183,1.1583061,593.7540922,1.4616853,,,3794.0,4.67812,0.597007,,,,,,TESS
TESS,0.7914224664224665,UNDECIDED,5.5025577,3.1711008,844.7022676,2.7049797,,,4965.0,4.56,0.784109,,,,,,TESS
TESS,0.8736151103798162,UNDECIDED,1.7622537,0.8779711,733.5550822,2.5235818,,,4965.0,4.56,0.784109,,,,,,TESS
TESS,0.8558710829803378,UNDECIDED,0.8474218,0.8758764,424.3932848,1.7536544,,,5300.0,4.56,0.846387,,,,,,TESS
TESS,0.9337951903169295,CONFIRMED(model),4.8420438,2.4105648,318.6638392,1.6177405,,,5300.0,4.56,0.846387,,,,,,TESS
TESS,0.7914224664224665,UNDECIDED,4.1269046,4.405,10831.0,17.0952,,,6888.0,4.23416,1.59,,,,,,TESS
TESS,0.757944832944833,UNDECIDED,3.9152737,2.562,3350.0,9.43435,,,5714.0,4.05,1.58,,,,,,TESS
TESS,0.9333999333999333,CONFIRMED(model),3.1968838,3.7533697,7958.980656,14.9685779,,,6470.0,4.15,1.59715,,,,,,TESS
TESS,0.8907563025210085,UNDECIDED,3.9443668,4.8652146,6732.488454,14.5727196,,,5494.0,3.93,1.75475,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,4.5371361,4.042155,4199.7558754,9.8153513,,,5731.0,4.1,1.48668,,,,,,TESS
TESS,0.6716666666666666,UNDECIDED,14.3392144,4.6064739,392.6346872,2.2963233,,,6295.7,4.438,1.1374201,,,,,,TESS
TESS,0.7914224664224665,UNDECIDED,2.8716983,4.668,8568.0,18.1267,,,6840.0,4.05,1.91,,,,,,TESS
TESS,0.9761761426978819,CONFIRMED(model),6.0964074,2.3632965,1142.4891745,2.5856853,,,4820.4,4.6,0.731699,,,,,,TESS
TESS,0.7040986790986791,UNDECIDED,2.1096805,2.1344043,1309.7297126,3.6396725,,,5673.0,4.55383,0.940806,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,4.7201912,4.416,6710.0,15.2105,,,6696.0,4.08,1.8,,,,,,TESS
TESS,0.7624902874902875,UNDECIDED,3.3448312,3.322,13626.0,21.2012,,,9364.0,4.32,1.76,,,,,,TESS
TESS,0.7914224664224665,UNDECIDED,95.174,11.6316864,2600.061605,7.8498891,,,5723.2,3.6,1.51811,,,,,,TESS
TESS,0.9355900621118012,CONFIRMED(model),8.8803281,2.71,1238.0,3.20594,,,5555.7,4.49,0.92,,,,,,TESS
TESS,0.9306221556221557,CONFIRMED(model),28.580474,4.5139977,1081.396943,3.1455035,,,5555.7,4.49,0.920435,,,,,,TESS
TESS,0.9074880007744458,CONFIRMED(model),38.3511223,5.9120193,1029.0917261,3.2843583,,,5555.7,4.49,0.920435,,,,,,TESS
TESS,0.7565739815739816,UNDECIDED,10.5739824,4.04,5460.0,9.43898,,,6519.0,4.36,1.27,,,,,,TESS
TESS,0.7624902874902875,UNDECIDED,9.9783319,4.2281711,179.2248456,2.0515332,,,6073.5,4.1,1.47131,,,,,,TESS
TESS,0.3781336151675575,UNDECIDED,4.4247042,1.318,2447.0,8.3621,,,6594.0,4.23,1.49,,,,,,TESS
TESS,0.6523954627849079,UNDECIDED,2.2222094,2.461,87.0,1.39527,,,6594.0,4.23,1.49,,,,,,TESS
TESS,0.6675407925407925,UNDECIDED,1.0082361,1.41,228.0,1.7202,,,5795.29,4.438,1.13,,,,,,TESS
TESS,0.35762465398819215,UNDECIDED,1.2168732,0.86,1240.0,3.43106,,,4634.6,4.51,0.78,,,,,,TESS
TESS,0.8289314036026644,UNDECIDED,1.4520486,1.339,393.0,1.404,,,4184.0,4.57376,0.69,,,,,,TESS
TESS,0.900317556839296,CONFIRMED(model),1.0697621,1.356,376.0,1.60037,,,4946.0,4.53834,0.8,,,,,,TESS
TESS,0.6766740167766374,UNDECIDED,3.0726434,2.2602485,10471.4949697,19.9197757,,,7164.0,4.25661,1.55831,,,,,,TESS
TESS,0.7230963480963482,UNDECIDED,0.4628844,0.5588219,4489.9119215,1.3543237,,,3043.0,5.09707,0.188624,,,,,,TESS
TESS,0.9163059163059163,CONFIRMED(model),3.8529998,3.225,8913.0,15.4014,,,6893.4,4.22,1.57,,,,,,TESS
TESS,0.8362942612942612,UNDECIDED,25.8386422,5.209,1806.0,4.31235,,,5769.0,4.43,1.03,,,,,,TESS
TESS,0.9586868686868687,CONFIRMED(model),4.4652986,2.502,14440.0,14.5331,,,6051.2,4.35,1.18,,,,,,TESS
TESS,0.9483220489610689,CONFIRMED(model),11.0708575,2.1937617,1149.7328034,2.3337648,,,4356.0,4.53491,0.700727,,,,,,TESS
TESS,0.5780908278514645,UNDECIDED,8.0970819,3.127852,4723.0724376,2.6354043,,,3391.0,4.84373,0.381586,,,,,,TESS
TESS,0.8545522110739503,UNDECIDED,2.0439268,1.008937,465.1929875,1.0924808,,,3407.0,4.7606,0.473603,,,,,,TESS
TESS,0.9948717948717949,CONFIRMED(model),16.5379864,2.796,608.0,2.51948,,,5781.0,4.43068,1.03,,,,,,TESS
TESS,0.7565739815739816,UNDECIDED,11.0619937,1.7587777,3249.1164334,1.6184944,,,3248.0,4.95407,0.275364,,,,,,TESS
TESS,0.9932768361581921,CONFIRMED(model),6.5886877,1.678,852.0,2.12746,,,4920.0,4.64,0.71,,,,,,TESS
TESS,0.9336417164112241,CONFIRMED(model),4.3135263,1.874,274.0,1.17405,,,4920.0,4.64,0.71,,,,,,TESS
TESS,0.7608547275773608,UNDECIDED,18.712253,6.475,6066.0,10.3984,,,6125.0,4.29,1.27,,,,,,TESS
TESS,0.9861761426978818,CONFIRMED(model),2.7759678,3.074,13613.0,15.4018,,,6140.0,4.32,1.24,,,,,,TESS
TESS,0.9827863121894073,CONFIRMED(model),2.8997405,1.849,13760.0,10.0433,,,5224.0,4.55801,0.82,,,,,,TESS
TESS,0.7565739815739816,UNDECIDED,6.9561134,3.3628003,15989.231101,12.090823,,,5387.0,4.46259,0.940037,,,,,,TESS
TESS,0.7027278277278277,UNDECIDED,13.001789,4.4847322,1339.5837664,3.84805,,,5914.0,4.46,1.00826,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,2.3109689,3.4303821,6829.4236495,17.30428,,,6371.0,3.94807,1.95411,,,,,,TESS
TESS,0.9639539204756596,CONFIRMED(model),7.4341456,2.424,701.0,1.97737,,,5064.0,4.57887,0.78,,,,,,TESS
TESS,0.42137862137862137,UNDECIDED,2.650232,2.03,6449.0,15.9327,,,7400.0,4.11,1.94,,,,,,TESS
TESS,0.7973387723387724,UNDECIDED,18.840891,5.765,331.0,2.00342,,,6093.0,4.32207,1.22,,,,,,TESS
TESS,0.9672395401208961,CONFIRMED(model),5.1396666,0.8991981,769.5996824,2.259057,,,5374.0,5.96065,0.815924,,,,,,TESS
TESS,0.9656922950953902,CONFIRMED(model),9.4280902,1.377,799.0,2.49195,,,5374.0,5.96065,0.82,,,,,,TESS
TESS,0.6415079365079366,UNDECIDED,27.6438617,5.321,560.0,3.68027,,,5873.0,4.043,1.62,,,,,,TESS
TESS,0.9611761426978818,CONFIRMED(model),6.267832,2.789,321.0,1.99779,,,5950.0,4.438,1.15,,,,,,TESS
TESS,0.8622209489856548,UNDECIDED,0.4090681,0.6165726,1281.2294665,1.1833779,,,3328.0,4.91612,0.308799,,,,,,TESS
TESS,0.8697264267575473,UNDECIDED,23.5407467,4.025,956.0,2.11441,,,5236.0,4.63898,0.75,,,,,,TESS
TESS,0.7914224664224665,UNDECIDED,0.4702719,1.3258819,209.49313,1.4344026,,,5466.0,4.48625,0.92499,,,,,,TESS
TESS,0.890359477124183,UNDECIDED,2.0560153,2.773,17453.0,17.2767,,,6485.0,4.37,1.24,,,,,,TESS
TESS,0.7230963480963482,UNDECIDED,1.902606,2.3653693,8984.9897271,19.576504,,,9918.0,4.32,1.82241,,,,,,TESS
TESS,0.7980517848164906,UNDECIDED,2.1779407,2.098,110.0,1.28228,,,5801.89,4.25132,1.26,,,,,,TESS
TESS,0.9639539204756596,CONFIRMED(model),2.8791023,2.7497683,11426.6170088,12.0920506,,,5583.0,4.33946,1.1145999,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,1.4200248,1.431,23730.0,12.5242,,,4910.0,4.57248,0.77,,,,,,TESS
TESS,0.9383333333333332,CONFIRMED(model),5.9711357,1.5478671,1437.1086027,1.8721145,,,3834.0,4.74552,0.490737,,,,,,TESS
TESS,0.8630247156557663,UNDECIDED,15.5324385,1.7640717,2937.4953214,2.013576,,,3382.0,4.85532,0.369306,,,,,,TESS
TESS,0.8953039997267169,UNDECIDED,1.880531,1.1911684,1214.0066593,1.4548629,,,3382.0,4.85532,0.369306,,,,,,TESS
TESS,0.9314383987639718,CONFIRMED(model),3.0929386,0.8776502,254.2319025,1.2815317,,,4884.29,4.59034,0.750598,,,,,,TESS
TESS,0.9639539204756596,CONFIRMED(model),6.7650398,1.421,269.0,1.39215,,,4884.29,4.59034,0.75,,,,,,TESS
TESS,0.8715949083596142,UNDECIDED,2.5272822,1.265861,1847.4872236,2.2007181,,,3624.0,4.74607,0.49012,,,,,,TESS
TESS,0.8495164312811372,UNDECIDED,20.7724316,5.508,1415.0,3.91576,,,5625.56,4.46798,0.97,,,,,,TESS
TESS,0.8305454988319438,UNDECIDED,52.5637056,6.5,1193.0,3.28372,,,5625.56,4.46798,0.97,,,,,,TESS
TESS,0.7481520094332501,UNDECIDED,6.3634106,2.692302,2368.6952027,4.4784698,,,5103.0,4.50257,0.859483,,,,,,TESS
TESS,0.9397114962332355,CONFIRMED(model),5.2544884,2.898,567.0,2.1916,,,5958.0,4.48217,0.99,,,,,,TESS
TESS,0.6882478632478632,UNDECIDED,1.2174936,2.57,6969.0,12.9438,,,6596.04,4.2467,1.46,,,,,,TESS
TESS,0.757944832944833,UNDECIDED,2.7324809,2.2139341,9548.2806012,18.2785375,,,6695.0,4.17494,1.61271,,,,,,TESS
TESS,0.6402680652680652,UNDECIDED,10.1802014,4.613,11500.0,12.3422,,,5623.0,4.4,1.04,,,,,,TESS
TESS,0.6893667226094335,UNDECIDED,4.86709,3.103,4210.0,7.42915,,,5814.3,4.34,1.15,,,,,,TESS
TESS,0.37566433566433566,UNDECIDED,5.147905,5.405,3710.0,18.0411,,,6064.0,3.57,2.9,,,,,,TESS
TESS,0.8622209489856548,UNDECIDED,5.0267996,2.754044,6358.0060702,12.9814741,,,6434.0,4.21,1.4782799,,,,,,TESS
TESS,0.8034293596605397,UNDECIDED,5.8574075,5.8548029,6489.7302346,13.8892762,,,5982.9,4.03,1.67987,,,,,,TESS
TESS,0.7040986790986791,UNDECIDED,21.216464,3.045,6499.0,13.1431,,,5925.0,4.1,1.55,,,,,,TESS
TESS,0.5692723942723943,UNDECIDED,4.7947749,4.799,6864.0,18.3428,,,6333.0,3.86,2.18,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,9.4341589,2.8505348,4001.924935,6.3734064,,,5450.4,4.48,0.938168,,,,,,TESS
TESS,0.9827863121894073,CONFIRMED(model),2.0845434,2.017038,12504.825019,13.4432705,,,5638.0,4.35,1.10646,,,,,,TESS
TESS,0.8554457619675011,UNDECIDED,1.9495403,0.8060618,2089.2444115,1.3929217,,,3414.0,4.97292,0.260187,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,3.7649949,2.642,14735.0,17.8182,,,6724.0,4.29,1.42,,,,,,TESS
TESS,0.6914946164946165,UNDECIDED,1.2198382,2.8341804,12160.1096043,18.2179311,,,7398.5,4.25,1.60242,,,,,,TESS
TESS,0.7580299367411143,UNDECIDED,5.33155,6.191,4220.0,14.6101,,,5917.0,3.78,2.22,,,,,,TESS
TESS,0.8315210932857993,UNDECIDED,4.7321735,2.589,8121.0,14.269,,,6739.0,4.21,1.56,,,,,,TESS
TESS,0.47733100233100234,UNDECIDED,8.7094632,3.027,4510.0,20.9625,,,5597.0,4.03,1.59,,,,,,TESS
TESS,0.9393162393162393,CONFIRMED(model),16.2016817,2.792,885.0,2.38101,,,5071.0,4.58,0.78,,,,,,TESS
TESS,0.9098705216352275,CONFIRMED(model),2.8641388,2.417,9597.0,15.5276,,,6082.0,4.13,1.53,,,,,,TESS
